,month,day,hours,temperature,rain
776,11,4,13.5,9.0,0.2
777,11,4,13.5,6.8,0.0
778,11,4,13.5,9.0,0.2
779,11,4,13.5,7.2,0.0
780,11,4,13.5,7.2,0.0
781,11,4,14.0,8.3,0.2
782,11,4,14.0,10.0,0.0
783,11,4,14.0,10.0,0.0
784,11,3,21.5,6.3,0.0
785,11,4,14.0,9.7,0.2
786,11,5,12.0,12.7,0.0
787,11,4,14.5,8.2,0.2
788,11,4,14.5,8.2,0.2
789,11,4,14.5,7.2,0.2
790,11,4,14.0,6.5,0.0
791,11,4,14.5,8.9,0.2
792,11,4,14.5,8.0,0.2
793,11,4,15.5,8.1,0.2
794,11,4,15.0,8.9,0.4
795,11,4,15.0,8.2,0.2
796,11,4,15.0,8.2,0.2
797,11,4,16.0,9.1,0.4
798,11,4,16.0,8.2,0.0
799,11,4,16.5,8.0,0.4
800,11,4,16.5,8.0,0.4
801,11,4,16.5,8.0,0.4
802,11,4,16.5,7.2,0.2
803,11,4,17.0,8.0,0.4
804,11,3,23.5,4.2,0.0
805,11,4,17.0,8.5,0.2
806,11,4,17.0,8.0,0.4
807,11,4,17.0,7.5,0.2
808,11,4,17.5,7.5,0.2
809,11,4,17.5,7.7,0.2
810,11,4,17.5,5.8,0.2
811,11,4,17.5,7.7,0.2
812,11,4,18.0,7.8,0.2
813,11,5,0.5,9.0,0.0
814,11,4,18.0,7.8,0.2
815,11,4,18.0,5.7,0.0
816,11,4,18.0,7.4,0.6
817,11,4,18.0,8.8,0.2
818,11,4,18.0,5.8,0.0
819,11,4,18.5,8.9,0.0
820,11,4,18.5,8.9,0.0
821,11,4,19.0,8.9,0.2
822,11,4,19.0,8.1,0.0
823,11,4,19.0,8.1,0.0
824,11,4,19.0,8.9,0.2
825,11,4,19.0,8.4,0.0
826,11,4,19.0,8.9,0.2
827,11,4,19.0,8.9,0.2
828,11,5,0.5,9.0,0.0
829,11,4,19.5,8.1,0.2
830,11,4,20.0,8.0,0.2
831,11,4,20.0,8.8,0.0
832,11,4,20.0,7.6,0.0
833,11,4,20.5,7.5,0.0
834,11,4,21.0,7.5,0.0
835,11,4,21.0,8.0,0.0
836,11,4,21.0,7.5,0.0
837,11,4,21.0,8.4,0.0
838,11,4,21.0,7.5,0.0
839,11,4,21.0,7.5,0.0
840,11,4,21.0,8.4,0.0
841,11,4,21.0,7.5,0.0
842,11,4,21.0,8.4,0.0
843,11,4,21.0,7.5,0.0
844,11,4,21.0,7.5,0.0
845,11,4,21.5,8.8,0.0
846,11,4,21.5,7.4,0.0
847,11,4,21.5,7.4,0.0
848,11,4,21.0,7.5,0.0
849,11,4,21.5,7.4,0.0
850,11,4,21.5,7.4,0.0
851,11,4,21.5,5.3,0.0
852,11,4,21.5,7.4,0.0
853,11,4,22.0,7.4,0.2
854,11,4,21.5,7.9,0.2
855,11,4,22.0,4.5,0.0
856,11,4,22.0,4.5,0.0
857,11,4,22.0,7.4,0.2
858,11,4,22.0,5.4,0.0
859,11,4,22.0,7.4,0.2
860,11,4,22.0,7.4,0.2
861,11,4,22.0,8.7,0.0
862,11,4,23.0,7.4,0.0
863,11,4,22.5,7.5,0.0
864,11,4,22.5,7.5,0.0
865,11,4,22.5,5.3,0.0
866,11,4,22.5,7.8,0.0
867,11,4,22.5,8.4,0.0
868,11,4,23.0,7.4,0.0
869,11,4,23.0,7.4,0.0
870,11,4,23.0,7.4,0.0
871,11,4,23.0,8.8,0.0
872,11,4,23.5,8.6,0.0
873,11,4,9.0,7.9,0.0
874,11,4,23.5,7.5,0.0
875,11,4,23.5,7.5,0.0
876,11,5,0.0,6.2,0.0
877,11,5,0.0,8.9,0.0
878,11,5,0.0,8.9,0.0
879,11,5,0.0,8.9,0.0
880,11,5,0.0,8.9,0.0
881,11,5,0.0,8.9,0.0
882,11,5,0.0,8.9,0.0
883,11,5,0.0,8.9,0.0
884,11,5,0.0,8.9,0.0
885,11,5,0.0,8.9,0.0
886,11,5,0.0,8.9,0.0
887,11,5,0.0,8.9,0.0
888,11,5,0.0,7.5,0.0
889,11,5,0.0,8.9,0.0
890,11,5,0.0,8.9,0.0
891,11,5,0.0,8.9,0.0
892,11,5,0.0,8.9,0.0
893,11,5,0.5,9.0,0.0
894,11,5,0.0,8.9,0.0
895,11,5,0.0,8.9,0.0
896,11,5,0.0,8.9,0.0
897,11,5,0.0,8.9,0.0
898,11,5,0.0,8.9,0.0
899,11,5,0.0,8.9,0.0
900,11,5,0.0,8.9,0.0
901,11,5,0.0,8.9,0.0
902,11,5,0.5,9.0,0.0
903,11,5,0.5,9.0,0.0
904,11,5,0.5,9.0,0.0
905,11,5,0.5,9.0,0.0
906,11,5,0.5,9.0,0.0
907,11,5,0.5,9.0,0.0
908,11,5,0.5,9.0,0.0
909,11,5,0.5,9.0,0.0
910,11,5,0.5,9.0,0.0
911,11,5,0.5,9.0,0.0
912,11,5,0.5,9.0,0.0
913,11,5,0.5,9.0,0.0
914,11,5,0.5,9.0,0.0
915,11,5,0.5,9.0,0.0
916,11,5,0.5,9.0,0.0
917,11,5,0.5,9.0,0.0
918,11,5,0.5,9.0,0.0
919,11,5,0.5,9.0,0.0
920,11,5,0.5,9.0,0.0
921,11,5,0.5,9.0,0.0
922,11,5,0.5,9.0,0.0
923,11,5,0.5,9.0,0.0
924,11,5,0.5,9.0,0.0
925,11,5,0.5,9.0,0.0
926,11,5,0.5,9.0,0.0
927,11,5,0.5,9.0,0.0
928,11,5,0.5,9.0,0.0
929,11,5,0.5,9.0,0.0
930,11,5,0.5,9.0,0.0
931,11,5,0.5,9.0,0.0
932,11,5,0.5,9.0,0.0
933,11,5,0.5,9.0,0.0
934,11,5,0.5,9.0,0.0
935,11,5,0.5,9.0,0.0
936,11,5,0.5,9.0,0.0
937,11,5,1.0,9.0,0.0
938,11,5,1.0,9.0,0.0
939,11,5,1.0,9.0,0.0
940,11,5,1.0,9.0,0.0
941,11,5,1.0,9.0,0.0
942,11,5,1.0,9.0,0.0
943,11,5,1.0,9.0,0.0
944,11,5,0.5,9.0,0.0
945,11,5,0.5,9.0,0.0
946,11,5,0.5,9.0,0.0
947,11,5,0.5,9.0,0.0
948,11,5,0.5,9.0,0.0
949,11,5,0.5,9.0,0.0
950,11,5,0.5,9.0,0.0
951,11,5,0.5,9.0,0.0
952,11,5,0.5,9.0,0.0
953,11,5,0.5,9.0,0.0
954,11,5,0.5,9.0,0.0
955,11,5,0.5,9.0,0.0
956,11,5,0.5,9.0,0.0
957,11,5,0.5,9.0,0.0
958,11,5,0.5,9.0,0.0
959,11,5,0.5,9.0,0.0
960,11,5,0.5,9.0,0.0
961,11,5,1.0,9.0,0.0
962,11,5,1.0,9.0,0.0
963,11,5,1.0,9.0,0.0
964,11,5,1.0,9.0,0.0
965,11,5,1.0,9.0,0.0
966,11,5,1.0,9.0,0.0
967,11,5,1.0,9.0,0.0
968,11,5,1.0,7.6,0.0
969,11,5,1.0,9.0,0.0
970,11,5,1.0,9.0,0.0
971,11,5,1.0,9.0,0.0
972,11,5,1.0,9.0,0.0
973,11,5,1.0,9.0,0.0
974,11,5,1.0,9.0,0.0
975,11,5,1.0,9.0,0.0
976,11,5,1.0,9.0,0.0
977,11,5,1.0,9.0,0.0
978,11,5,3.5,8.0,0.0
979,11,5,4.5,9.1,0.0
980,11,5,6.5,7.2,0.0
981,11,5,6.5,7.9,0.0
982,11,5,6.5,7.9,0.0
983,11,5,6.5,7.9,0.0
984,11,5,7.0,7.9,0.0
985,11,5,7.0,4.9,0.0
986,11,5,6.5,7.9,0.0
987,11,5,6.5,3.9,0.0
988,11,5,6.5,7.2,0.0
989,11,5,6.5,7.9,0.0
990,11,5,6.5,7.9,0.0
991,11,5,6.5,7.9,0.0
992,11,5,7.5,3.0,0.0
993,11,5,7.5,3.5,0.0
994,11,5,7.5,7.7,0.0
995,11,5,7.5,7.7,0.0
996,11,5,8.0,7.4,0.0
997,11,5,8.0,7.4,0.0
998,11,5,8.0,7.9,0.0
999,11,5,8.0,5.1,0.0
1000,11,5,8.5,8.1,0.0
1001,11,5,8.5,8.1,0.0
1002,11,5,9.0,8.6,0.0
1003,11,5,9.5,5.6,0.0
1004,11,5,9.0,6.4,0.0
1005,11,5,9.5,5.6,0.0
1006,11,5,9.5,8.9,0.0
1007,11,5,9.5,10.7,0.0
1008,11,5,9.5,10.7,0.0
1009,11,5,9.5,10.7,0.0
1010,11,5,9.5,10.7,0.0
1011,11,5,9.5,10.7,0.0
1012,11,5,9.5,10.7,0.0
1013,11,5,9.5,10.7,0.0
1014,11,5,9.5,10.7,0.0
1015,11,5,9.5,10.7,0.0
1016,11,5,10.0,10.5,0.0
1017,11,5,10.0,6.5,0.0
1018,11,5,10.5,11.6,0.0
1019,11,5,10.5,11.6,0.0
1020,11,5,10.5,11.6,0.0
1021,11,5,10.0,11.0,0.0
1022,11,5,10.0,11.0,0.0
1023,11,5,10.0,11.0,0.0
1024,11,5,10.0,11.0,0.0
1025,11,5,10.0,11.0,0.0
1026,11,5,10.5,7.7,0.0
1027,11,5,10.5,7.7,0.0
1028,11,5,11.0,11.2,0.0
1029,11,5,11.0,11.2,0.0
1030,11,5,11.0,11.2,0.0
1031,11,5,11.0,7.5,0.0
1032,11,5,11.0,9.2,0.0
1033,11,5,10.0,10.1,0.0
1034,11,5,11.5,12.0,0.0
1035,11,5,11.5,12.0,0.0
1036,11,5,12.0,12.7,0.0
1037,11,5,11.5,12.0,0.0
1038,11,5,12.0,9.9,0.0
1039,11,5,12.0,11.2,0.0
1040,11,5,12.0,12.7,0.0
1041,11,5,12.0,7.6,0.0
1042,11,5,12.5,13.9,0.0
1043,11,5,13.0,14.6,0.0
1044,11,5,12.5,13.9,0.0
1045,11,5,12.5,13.9,0.0
1046,11,5,13.0,15.2,0.0
1047,11,5,13.0,16.1,0.0
1048,11,5,13.0,15.2,0.0
1049,11,2,23.0,12.7,0.0
1050,11,5,13.5,15.1,0.0
1051,11,5,13.5,16.9,0.0
1052,11,5,14.0,15.0,0.0
1053,11,5,14.0,15.0,0.0
1054,11,5,14.5,15.0,0.0
1055,11,5,14.5,14.9,0.0
1056,11,5,15.0,14.7,0.0
1057,11,5,15.0,8.8,0.0
1058,11,5,15.0,15.1,0.0
1059,11,5,15.0,15.1,0.0
1060,11,5,15.5,13.3,0.0
1061,11,4,20.5,5.8,0.0
1062,11,5,16.0,14.3,0.0
1063,11,5,15.5,14.6,0.0
1064,11,5,16.0,15.3,0.0
1065,11,5,16.0,15.3,0.0
1066,11,5,16.0,15.3,0.0
1067,11,5,16.0,15.3,0.0
1068,11,5,16.0,15.3,0.0
1069,11,5,16.0,13.4,0.0
1070,11,5,16.5,13.5,0.0
1071,11,5,14.5,15.0,0.0
1072,11,5,16.5,14.2,0.0
1073,11,5,16.5,10.4,0.0
1074,11,5,12.0,10.1,0.0
1075,11,5,17.0,12.4,0.0
1076,11,5,17.0,12.4,0.0
1077,11,5,17.0,12.4,0.0
1078,11,5,17.0,12.4,0.0
1079,11,5,17.0,12.7,0.0
1080,11,5,17.0,12.4,0.0
1081,11,5,17.5,8.1,0.0
1082,11,5,17.5,12.1,0.0
1083,11,5,17.5,12.1,0.0
1084,11,5,17.5,12.1,0.0
1085,11,5,17.5,9.4,0.0
1086,11,5,17.5,7.2,0.0
1087,11,5,18.0,11.5,0.0
1088,11,5,18.0,11.5,0.0
1089,11,5,18.0,11.5,0.0
1090,11,5,18.5,7.0,0.0
1091,11,5,18.5,11.8,0.0
1092,11,5,18.5,11.8,0.0
1093,11,5,18.5,11.8,0.0
1094,11,5,18.5,11.8,0.0
1095,11,5,18.5,11.8,0.0
1096,11,5,18.5,11.8,0.0
1097,11,5,18.5,11.3,0.0
1098,11,5,18.5,11.8,0.0
1099,11,5,18.5,8.2,0.0
1100,11,5,18.5,11.3,0.0
1101,11,5,18.5,11.3,0.0
1102,11,5,19.5,11.1,0.0
1103,11,5,19.5,7.7,0.0
1104,11,5,19.5,7.7,0.0
1105,11,5,19.0,11.1,0.0
1106,11,5,19.5,11.1,0.0
1107,11,5,20.0,8.5,0.0
1108,11,5,20.5,10.1,0.0
1109,11,5,20.5,10.1,0.0
1110,11,5,20.5,10.7,0.0
1111,11,5,20.5,10.7,0.0
1112,11,5,20.5,10.7,0.0
1113,11,5,21.0,10.8,0.0
1114,11,5,20.5,10.1,0.0
1115,11,5,21.0,5.7,0.0
1116,11,6,6.5,8.3,0.0
1117,11,5,21.0,10.8,0.0
1118,11,5,21.0,2.7,0.0
1119,11,5,21.0,2.7,0.0
1120,11,5,21.0,2.7,0.0
1121,11,5,21.0,10.8,0.0
1122,11,5,21.5,10.5,0.0
1123,11,5,21.5,10.5,0.0
1124,11,5,21.5,10.5,0.0
1125,11,5,21.0,10.8,0.0
1126,11,5,21.5,10.5,0.0
1127,11,5,21.0,5.9,0.0
1128,11,5,21.0,5.9,0.0
1129,11,6,6.5,8.3,0.0
1130,11,5,21.5,2.3,0.0
1131,11,5,21.0,10.8,0.0
1132,11,5,21.5,10.6,0.0
1133,11,5,21.5,10.6,0.0
1134,11,5,21.5,10.6,0.0
1135,11,5,21.5,10.6,0.0
1136,11,5,21.5,10.5,0.0
1137,11,5,21.5,10.6,0.0
1138,11,5,21.5,10.6,0.0
1139,11,5,21.5,6.5,0.0
1140,11,5,21.5,10.6,0.0
1141,11,5,21.5,10.6,0.0
1142,11,5,21.5,2.3,0.0
1143,11,5,22.0,10.6,0.0
1144,11,5,22.0,10.6,0.0
1145,11,5,22.0,10.6,0.0
1146,11,5,22.0,10.6,0.0
1147,11,5,22.5,6.3,0.0
1148,11,5,22.0,10.6,0.0
1149,11,5,22.0,10.6,0.0
1150,11,5,22.0,10.6,0.0
1151,11,5,22.5,6.3,0.0
1152,11,5,22.5,4.8,0.0
1153,11,5,22.5,10.4,0.0
1154,11,5,22.5,10.4,0.0
1155,11,5,22.5,10.4,0.0
1156,11,5,23.5,10.1,0.0
1157,11,5,23.5,10.1,0.0
1158,11,6,7.5,9.0,0.0
1159,11,5,23.0,10.2,0.0
1160,11,6,0.0,9.9,0.0
1161,11,6,0.0,9.9,0.0
1162,11,5,23.5,10.1,0.0
1163,11,6,0.5,5.7,0.0
1164,11,6,0.0,9.9,0.0
1165,11,6,0.5,5.7,0.0
1166,11,6,0.5,9.9,0.0
1167,11,6,1.0,9.3,0.0
1168,11,6,1.0,9.3,0.0
1169,11,6,1.0,9.3,0.0
1170,11,6,0.0,9.9,0.0
1171,11,6,1.0,9.6,0.0
1172,11,5,18.0,11.5,0.0
1173,11,6,1.5,5.9,0.0
1174,11,6,0.0,9.9,0.0
1175,11,6,5.5,9.2,0.0
1176,11,6,0.5,9.9,0.0
1177,11,6,6.5,8.3,0.0
1178,11,6,6.5,8.3,0.0
1179,11,6,6.5,8.3,0.0
1180,11,6,6.5,8.3,0.0
1181,11,6,6.5,8.3,0.0
1182,11,6,6.5,8.3,0.0
1183,11,6,6.5,8.3,0.0
1184,11,6,6.5,8.3,0.0
1185,11,6,6.5,8.3,0.0
1186,11,6,6.5,8.3,0.0
1187,11,6,6.5,8.3,0.0
1188,11,6,6.5,8.3,0.0
1189,11,6,7.0,9.0,0.0
1190,11,6,7.5,7.9,0.0
1191,11,6,7.0,8.4,0.0
1192,11,6,7.0,8.4,0.0
1193,11,6,7.0,8.4,0.0
1194,11,6,7.0,8.4,0.0
1195,11,6,6.5,8.3,0.0
1196,11,6,7.0,8.4,0.0
1197,11,6,7.0,8.4,0.0
1198,11,6,7.0,8.4,0.0
1199,11,6,7.0,8.4,0.0
1200,11,6,7.0,8.4,0.0
1201,11,6,7.0,8.4,0.0
1202,11,6,7.0,8.4,0.0
1203,11,6,7.0,8.4,0.0
1204,11,6,7.5,7.9,0.0
1205,11,6,8.0,7.8,0.0
1206,11,6,8.0,7.8,0.0
1207,11,6,8.0,7.8,0.0
1208,11,6,8.0,7.8,0.0
1209,11,6,8.0,7.8,0.0
1210,11,6,8.0,7.8,0.0
1211,11,6,8.0,7.8,0.0
1212,11,6,8.0,7.8,0.0
1213,11,6,8.0,7.8,0.0
1214,11,6,8.0,7.8,0.0
1215,11,6,8.0,7.8,0.0
1216,11,6,8.0,7.8,0.0
1217,11,6,8.0,7.8,0.0
1218,11,6,8.0,7.8,0.0
1219,11,6,8.0,7.8,0.0
1220,11,6,8.0,7.8,0.0
1221,11,6,8.0,7.8,0.0
1222,11,6,8.0,7.8,0.0
1223,11,6,8.0,7.8,0.0
1224,11,6,8.0,7.8,0.0
1225,11,6,8.0,7.8,0.0
1226,11,6,8.0,7.8,0.0
1227,11,1,17.5,12.4,0.0
1228,11,6,0.5,9.9,0.0
1229,11,6,9.0,10.7,0.0
1230,11,6,10.0,12.7,0.0
1231,11,6,9.5,12.1,0.0
1232,11,6,10.0,12.7,0.0
1233,11,6,10.5,13.1,0.0
1234,11,6,10.0,13.0,0.0
1235,11,6,10.0,12.7,0.0
1236,11,6,10.5,13.1,0.0
1237,11,6,10.5,13.6,0.0
1238,11,6,10.5,13.1,0.0
1239,11,6,10.5,13.1,0.0
1240,11,6,11.0,13.8,0.0
1241,11,6,11.0,13.8,0.0
1242,11,6,11.0,3.8,0.2
1243,11,6,11.0,13.8,0.0
1244,11,6,11.0,14.6,0.0
1245,11,6,11.5,13.0,0.0
1246,11,6,10.5,13.4,0.0
1247,11,6,11.0,13.2,0.0
1248,11,6,12.0,13.7,0.0
1249,11,6,12.0,15.2,0.0
1250,11,6,12.0,13.7,0.0
1251,11,6,12.0,6.8,0.0
1252,11,6,8.0,6.2,0.0
1253,11,6,12.5,7.3,0.0
1254,11,6,13.0,14.7,0.0
1255,11,6,13.0,17.4,0.0
1256,11,6,13.0,15.5,0.0
1257,11,6,13.0,9.0,0.0
1258,11,6,13.0,15.5,0.0
1259,11,6,13.5,14.8,0.0
1260,11,6,14.0,15.5,0.0
1261,11,6,13.5,13.8,0.0
1262,11,6,13.5,15.8,0.0
1263,11,6,13.5,15.7,0.0
1264,11,6,14.5,13.5,0.0
1265,11,6,14.0,10.4,0.0
1266,11,6,14.0,10.4,0.0
1267,11,6,14.5,13.5,0.0
1268,11,6,15.0,13.2,0.0
1269,11,6,15.0,11.2,0.0
1270,11,6,15.5,12.6,0.0
1271,11,6,15.5,12.6,0.0
1272,11,6,9.0,7.8,0.0
1273,11,6,16.0,11.9,0.0
1274,11,6,16.0,8.5,0.0
1275,11,6,16.5,12.9,0.0
1276,11,6,17.0,11.7,0.0
1277,11,6,17.0,11.5,0.0
1278,11,6,16.5,11.9,0.0
1279,11,6,17.0,13.0,0.0
1280,11,6,17.0,11.7,0.0
1281,11,6,17.0,12.5,0.0
1282,11,6,17.0,8.1,0.0
1283,11,6,17.0,11.7,0.0
1284,11,6,17.0,11.7,0.0
1285,11,6,17.5,11.3,0.0
1286,11,6,17.5,11.3,0.0
1287,11,6,17.5,11.3,0.0
1288,11,6,12.0,8.9,0.0
1289,11,6,18.5,10.7,0.0
1290,11,6,18.5,10.7,0.0
1291,11,6,18.0,10.9,0.0
1292,11,6,18.0,10.9,0.0
1293,11,6,18.0,10.9,0.0
1294,11,6,18.0,10.9,0.0
1295,11,7,1.5,9.5,0.0
1296,11,6,18.0,5.5,0.0
1297,11,6,18.0,10.9,0.0
1298,11,6,18.0,10.9,0.0
1299,11,6,18.0,10.9,0.0
1300,11,6,18.0,10.9,0.0
1301,11,6,18.5,10.7,0.0
1302,11,6,18.5,10.7,0.0
1303,11,6,18.5,10.7,0.0
1304,11,6,18.5,10.7,0.0
1305,11,6,18.5,10.7,0.0
1306,11,6,18.5,10.7,0.0
1307,11,6,18.5,10.9,0.0
1308,11,6,17.0,11.7,0.0
1309,11,6,19.0,9.9,0.0
1310,11,6,19.0,9.9,0.0
1311,11,6,19.0,9.3,0.0
1312,11,6,19.0,9.3,0.0
1313,11,6,19.0,9.3,0.0
1314,11,6,19.0,10.2,0.0
1315,11,6,19.0,9.9,0.0
1316,11,6,19.0,9.9,0.0
1317,11,6,19.5,10.0,0.0
1318,11,6,19.5,5.3,0.0
1319,11,6,20.0,9.3,0.0
1320,11,6,20.0,9.5,0.0
1321,11,6,20.0,9.3,0.0
1322,11,6,20.0,9.5,0.0
1323,11,6,20.0,9.5,0.0
1324,11,6,20.5,5.2,0.0
1325,11,6,20.5,9.1,0.0
1326,11,6,21.0,7.0,0.0
1327,11,6,21.0,9.3,0.0
1328,11,6,21.0,6.8,0.0
1329,11,6,21.5,6.3,0.0
1330,11,6,21.5,7.2,0.0
1331,11,6,21.5,9.2,0.0
1332,11,6,21.5,7.5,0.0
1333,11,6,21.5,9.2,0.0
1334,11,6,21.5,9.2,0.0
1335,11,6,21.5,9.2,0.0
1336,11,6,21.5,9.2,0.0
1337,11,6,21.5,9.2,0.0
1338,11,6,22.5,6.7,0.0
1339,11,6,22.0,5.2,0.0
1340,11,6,22.0,9.3,0.0
1341,11,6,22.0,9.3,0.0
1342,11,6,22.0,2.5,0.0
1343,11,6,22.0,5.2,0.0
1344,11,6,22.0,9.3,0.0
1345,11,6,22.5,4.3,0.0
1346,11,6,22.5,11.5,0.0
1347,11,6,22.5,4.9,0.0
1348,11,7,1.5,9.5,0.0
1349,11,6,22.5,4.9,0.0
1350,11,6,22.5,8.2,0.0
1351,11,6,23.0,11.8,0.0
1352,11,6,23.0,8.4,0.0
1353,11,6,22.5,4.9,0.0
1354,11,7,1.5,9.5,0.0
1355,11,6,23.0,8.4,0.0
1356,11,6,23.0,2.1,0.0
1357,11,6,23.0,8.4,0.0
1358,11,6,23.0,8.4,0.0
1359,11,6,23.0,8.4,0.0
1360,11,6,23.5,7.9,0.0
1361,11,6,23.5,6.1,0.0
1362,11,6,23.5,7.9,0.0
1363,11,6,23.5,7.9,0.0
1364,11,6,23.5,7.9,0.0
1365,11,6,23.5,6.1,0.0
1366,11,7,0.0,8.1,0.0
1367,11,7,0.0,8.1,0.0
1368,11,7,0.0,8.1,0.0
1369,11,7,0.0,8.1,0.0
1370,11,7,0.0,6.4,0.0
1371,11,7,0.5,8.1,0.0
1372,11,7,0.5,8.1,0.0
1373,11,7,0.5,8.1,0.0
1374,11,7,1.0,7.5,0.0
1375,11,7,1.0,9.3,0.0
1376,11,7,1.0,9.3,0.0
1377,11,7,1.0,9.3,0.0
1378,11,7,1.5,9.5,0.0
1379,11,7,1.5,9.5,0.0
1380,11,7,1.5,9.5,0.0
1381,11,7,1.5,9.5,0.0
1382,11,7,1.5,9.5,0.0
1383,11,7,1.5,9.5,0.0
1384,11,7,1.5,9.5,0.0
1385,11,7,1.5,9.5,0.0
1386,11,7,1.5,9.5,0.0
1387,11,7,1.5,9.5,0.0
1388,11,7,1.5,9.5,0.0
1389,11,7,1.5,9.5,0.0
1390,11,7,1.5,9.5,0.0
1391,11,7,1.5,9.5,0.0
1392,11,7,1.5,9.5,0.0
1393,11,7,1.5,9.5,0.0
1394,11,7,1.5,9.5,0.0
1395,11,7,1.5,9.5,0.0
1396,11,7,1.5,9.5,0.0
1397,11,7,1.5,9.5,0.0
1398,11,7,1.5,9.5,0.0
1399,11,7,1.5,9.5,0.0
1400,11,7,1.5,9.5,0.0
1401,11,7,1.5,7.3,0.0
1402,11,7,2.5,7.1,0.0
1403,11,7,2.0,4.0,0.0
1404,11,7,4.5,5.1,0.0
1405,11,7,6.5,3.9,0.0
1406,11,7,6.5,7.5,0.0
1407,11,7,6.5,7.5,0.0
1408,11,7,7.0,7.0,0.0
1409,11,7,8.0,5.3,0.0
1410,11,7,8.0,4.7,0.0
1411,11,7,7.5,2.2,0.2
1412,11,7,8.5,6.6,0.0
1413,11,7,9.0,8.3,0.0
1414,11,7,9.0,8.3,0.0
1415,11,7,0.0,8.1,0.0
1416,11,7,9.5,9.9,0.0
1417,11,7,9.5,9.9,0.0
1418,11,7,10.0,10.0,0.0
1419,11,7,10.0,10.0,0.0
1420,11,7,10.0,10.0,0.0
1421,11,7,10.5,11.5,0.0
1422,11,7,10.5,11.6,0.0
1423,11,7,10.5,11.6,0.0
1424,11,7,10.0,10.0,0.0
1425,11,7,11.0,11.5,0.0
1426,11,7,13.0,14.8,0.0
1427,11,7,11.5,12.4,0.0
1428,11,7,11.5,12.4,0.0
1429,11,7,12.5,12.0,0.0
1430,11,7,12.5,12.0,0.0
1431,11,7,12.0,13.9,0.0
1432,11,7,12.0,12.4,0.0
1433,11,7,12.0,14.0,0.0
1434,11,7,12.5,11.8,0.0
1435,11,7,13.0,12.2,0.0
1436,11,7,13.0,13.4,0.0
1437,11,7,13.0,13.4,0.0
1438,11,7,13.5,13.8,0.0
1439,11,7,14.0,14.9,0.0
1440,11,7,14.0,14.9,0.0
1441,11,7,13.5,15.0,0.0
1442,11,7,14.0,15.6,0.0
1443,11,7,14.0,15.6,0.0
1444,11,7,14.0,15.6,0.0
1445,11,7,14.5,17.6,0.0
1446,11,7,14.0,14.9,0.0
1447,11,7,14.0,14.9,0.0
1448,11,7,14.5,16.8,0.0
1449,11,7,14.5,16.8,0.0
1450,11,7,14.5,16.8,0.0
1451,11,7,14.5,15.6,0.0
1452,11,7,14.5,15.6,0.0
1453,11,7,15.0,17.1,0.0
1454,11,7,15.0,15.4,0.0
1455,11,7,15.0,17.1,0.0
1456,11,7,14.5,15.6,0.0
1457,11,7,15.5,15.1,0.0
1458,11,7,15.5,13.2,0.0
1459,11,7,15.5,13.2,0.0
1460,11,7,15.5,13.2,0.0
1461,11,7,16.0,14.3,0.0
1462,11,7,16.0,14.3,0.0
1463,11,7,16.0,11.0,0.0
1464,11,7,16.0,14.3,0.0
1465,11,7,16.5,13.6,0.0
1466,11,7,16.0,13.8,0.0
1467,11,7,16.0,11.0,0.0
1468,11,7,12.0,12.9,0.0
1469,11,7,16.5,12.2,0.0
1470,11,7,16.5,12.2,0.0
1471,11,7,16.5,13.6,0.0
1472,11,7,17.0,13.2,0.0
1473,11,7,17.0,13.2,0.0
1474,11,7,17.0,9.9,0.0
1475,11,7,17.5,8.0,0.0
1476,11,7,17.5,8.6,0.0
1477,11,7,17.5,8.6,0.0
1478,11,7,17.5,8.6,0.0
1479,11,7,17.5,8.6,0.0
1480,11,7,17.5,8.6,0.0
1481,11,7,17.5,8.6,0.0
1482,11,7,17.5,8.7,0.0
1483,11,7,18.0,12.3,0.0
1484,11,7,17.0,13.2,0.0
1485,11,7,18.0,12.3,0.0
1486,11,7,18.0,8.1,0.0
1487,11,7,18.0,12.3,0.0
1488,11,7,16.0,14.2,0.0
1489,11,7,18.5,7.1,0.0
1490,11,7,18.5,11.7,0.0
1491,11,7,18.0,7.2,0.0
1492,11,7,18.5,7.1,0.0
1493,11,7,18.0,8.0,0.0
1494,11,7,19.0,6.8,0.0
1495,11,7,19.0,6.8,0.0
1496,11,7,19.0,6.8,0.0
1497,11,7,19.0,6.8,0.0
1498,11,8,18.5,8.8,0.0
1499,11,7,19.5,11.0,0.0
1500,11,7,17.5,12.6,0.0
1501,11,7,19.5,8.5,0.0
1502,11,7,19.5,11.0,0.0
1503,11,7,19.5,6.6,0.0
1504,11,7,20.5,6.0,0.0
1505,11,7,20.5,5.3,0.0
1506,11,7,20.0,11.3,0.0
1507,11,7,20.5,6.0,0.0
1508,11,7,20.0,6.2,0.0
1509,11,7,20.0,6.3,0.0
1510,11,7,20.5,6.0,0.0
1511,11,7,20.5,11.2,0.0
1512,11,7,20.5,6.0,0.0
1513,11,7,20.5,6.0,0.0
1514,11,7,20.5,11.2,0.0
1515,11,7,20.5,6.0,0.0
1516,11,7,20.5,6.0,0.0
1517,11,7,20.5,6.0,0.0
1518,11,7,20.5,2.7,0.0
1519,11,7,20.5,6.0,0.0
1520,11,7,20.5,6.0,0.0
1521,11,7,20.5,6.0,0.0
1522,11,7,20.5,6.0,0.0
